X,Y
7.65579,51.51742
7.6557,51.51723
7.65567,51.51716
7.65562,51.51706
7.65559,51.51699
7.65555,51.51691
7.65546,51.51672
7.65543,51.51664
7.65541,51.5166
7.65536,51.51647
7.65527,51.5162
7.65519,51.51599
7.6551,51.51577
7.65494,51.51539
7.65494,51.51538
7.65486,51.51522
7.65476,51.51501
7.65471,51.51493
7.65468,51.51486
7.65464,51.5148
7.6545,51.51455
7.65428,51.51414
7.65419,51.51397
7.65408,51.51377
7.65403,51.51368
7.65392,51.51348
7.65379,51.51319
7.65349,51.51258
7.65313,51.51184
7.65308,51.51175
7.65303,51.51164
7.65302,51.51162
7.65294,51.51145
7.65287,51.51131
7.65278,51.51112
7.65272,51.51098
7.65262,51.51079
7.65257,51.51068
7.65235,51.51023
7.65225,51.51002
7.65221,51.50992
7.65213,51.50976
7.65207,51.50963
7.652,51.5095
7.65192,51.50934
7.65185,51.50922
7.65163,51.50882
7.65148,51.50853
7.65138,51.50834
7.65119,51.50802
7.65106,51.5078
7.6509,51.50757
7.65077,51.50737
7.6507,51.50728
7.65069,51.50726
7.65054,51.50705
7.65042,51.50689
7.65032,51.50675
7.65002,51.50637
7.64994,51.50627
7.64983,51.50615
7.64963,51.5059
7.64948,51.50574
7.64937,51.50562
7.64914,51.50537
7.64898,51.50521
7.64896,51.50519
7.64882,51.50505
7.64866,51.50489
7.64855,51.50478
7.64829,51.50454
7.64794,51.50423
7.64786,51.50416
7.64771,51.50402
7.6474,51.50379
7.64726,51.50367
7.64718,51.5036
7.64699,51.50345
7.64687,51.50336
7.6468,51.5033
7.64672,51.50324
7.64665,51.50319
7.64635,51.50297
7.64635,51.50296
7.64628,51.50291
7.64625,51.50288
7.64617,51.50283
7.64612,51.50279
7.64601,51.50271
7.64593,51.50265
7.64573,51.50251
7.64555,51.50238
7.64517,51.50211
7.64441,51.50157
7.64421,51.50143
7.64307,51.50062
7.64288,51.50049
7.64244,51.50018
7.6415,51.49952
7.64067,51.49893
7.64058,51.49887
7.64048,51.4988
7.64029,51.49866
7.6399,51.49839
7.63956,51.49816
7.6394,51.49804
7.63902,51.49778
7.63824,51.49722
7.63804,51.49708
7.63778,51.4969
7.63709,51.49641
7.63676,51.49619
7.63586,51.49554
7.63512,51.49501
7.63494,51.49489
7.63477,51.49477
7.63435,51.49447
7.63431,51.49444
7.63412,51.49431
7.63384,51.49411
7.63336,51.49377
7.63295,51.49348
7.63276,51.49334
7.63257,51.49321
7.63238,51.49307
7.63227,51.493
7.63224,51.49298
7.63206,51.49284
7.63187,51.4927
7.63168,51.49257
7.63149,51.49243
7.6313,51.4923
7.63107,51.49213
7.63096,51.49204
7.63052,51.49171
7.63011,51.49139
7.62964,51.491
7.62944,51.49084
7.62929,51.49071
7.62913,51.49057
7.62877,51.49024
7.62849,51.48998
7.62835,51.48984
7.62813,51.48963
7.62786,51.48935
7.62764,51.48912
7.62751,51.48897
7.62743,51.48889
7.62717,51.4886
7.62698,51.48839
7.62679,51.48819
7.62651,51.48789
7.62628,51.48764
7.62622,51.48758
7.62599,51.48733
7.62594,51.48728
7.62568,51.48701
7.62553,51.48688
7.62537,51.48673
7.62528,51.48664
7.62512,51.48649
7.625,51.48638
7.62488,51.48628
7.62485,51.48626
7.62473,51.48615
7.62455,51.486
7.62451,51.48597
7.62441,51.48589
7.62419,51.48571
7.62389,51.48548
7.62365,51.48531
7.62336,51.4851
7.62321,51.485
7.62319,51.485
7.62301,51.48487
7.62281,51.48474
7.62253,51.48457
7.6224,51.48449
7.62238,51.48447
7.62211,51.48432
7.62198,51.48424
7.62191,51.48421
7.62149,51.48397
7.62133,51.48389
7.6211,51.48377
7.62108,51.48376
7.62088,51.48366
7.62082,51.48363
7.62064,51.48354
7.62057,51.48351
7.62035,51.4834
7.62033,51.48339
7.62012,51.4833
7.61994,51.48322
7.6199,51.4832
7.61956,51.48305
7.61944,51.483
7.61932,51.48295
7.61909,51.48285
7.61897,51.4828
7.61861,51.48267
7.61825,51.48254
7.61808,51.48247
7.61777,51.48237
7.61752,51.48228
7.61731,51.48221
7.61708,51.48214
7.6169,51.48208
7.61664,51.482
7.61644,51.48193
7.61639,51.48192
7.61611,51.48183
7.61597,51.48178
7.61562,51.48168
7.61535,51.48159
7.61522,51.48156
7.61497,51.48148
7.61464,51.48138
7.61436,51.48129
7.61386,51.48114
7.61363,51.48106
7.61338,51.48098
7.61337,51.48098
7.61313,51.4809
7.61299,51.48086
7.6127,51.48077
7.61254,51.48071
7.61244,51.48068
7.61243,51.48068
7.61234,51.48065
7.61228,51.48062
7.612,51.48052
7.6118,51.48045
7.61161,51.48038
7.61138,51.48029
7.61101,51.48014
7.61054,51.47995
7.61025,51.47982
7.61021,51.4798
7.61003,51.47972
7.6098,51.47961
7.60968,51.47956
7.60956,51.4795
7.60933,51.47938
7.60925,51.47934
7.60918,51.4793
7.60911,51.47926
7.60887,51.47914
7.60853,51.47895
7.60835,51.47885
7.60804,51.47866
7.60781,51.47851
7.60773,51.47846
7.60761,51.47838
7.60742,51.47825
7.60728,51.47816
7.60722,51.47812
7.60721,51.47811
7.60705,51.478
7.60703,51.47798
7.60687,51.47786
7.60685,51.47784
7.6067,51.47773
7.60642,51.4775
7.60627,51.47737
7.60602,51.47715
7.60589,51.47703
7.60578,51.47694
7.60566,51.47682
7.60549,51.47667
7.60533,51.47653
7.60513,51.47634
7.60497,51.47618
7.60481,51.47602
7.60466,51.47587
7.60451,51.47572
7.60437,51.47558
7.60413,51.47533
7.60399,51.47519
7.60362,51.4748
7.60348,51.47465
7.60334,51.4745
7.60312,51.47426
7.60268,51.4738
7.60242,51.47351
7.60222,51.47331
7.60201,51.47309
7.60163,51.47271
7.60151,51.47256
7.60138,51.47243
7.60122,51.47229
7.60107,51.47214
7.60074,51.47184
7.60073,51.47184
7.60043,51.47158
7.60024,51.47142
7.5997,51.47098
7.59964,51.47093
7.59949,51.47082
7.59933,51.4707
7.59918,51.47059
7.59901,51.47047
7.5987,51.47024
7.59855,51.47014
7.59838,51.47002
7.59818,51.46989
7.59808,51.46982
7.59797,51.46975
7.59767,51.46955
7.59742,51.4694
7.5972,51.46926
7.59713,51.46922
7.59696,51.4691
7.59649,51.46884
7.59612,51.46863
7.59578,51.46845
7.5956,51.46835
7.59535,51.46822
7.59516,51.46812
7.59463,51.46786
7.59431,51.4677
7.59404,51.46757
7.59378,51.46745
7.5936,51.46737
7.59319,51.46718
7.59318,51.46718
7.5929,51.46705
7.59256,51.4669
7.59225,51.46676
7.59203,51.46667
7.59163,51.4665
7.59139,51.4664
7.59112,51.46629
7.59094,51.46622
7.5909,51.46621
7.5907,51.46613
7.5905,51.46605
7.59018,51.46592
7.59005,51.46587
7.58976,51.46576
7.58962,51.4657
7.5895,51.46567
7.58911,51.46553
7.5891,51.46553
7.58847,51.4653
7.58786,51.46509
7.58762,51.465
7.58738,51.46492
7.58727,51.46488
7.58686,51.46474
7.58661,51.46466
7.5856,51.46433
7.5852,51.4642
7.58485,51.46409
7.58444,51.46396
7.58398,51.46382
7.58347,51.46366
7.58299,51.46352
7.5828,51.46346
7.58261,51.4634
7.58236,51.46333
7.58202,51.46322
7.58189,51.46319
7.58168,51.46313
7.58136,51.46303
7.58118,51.46298
7.58092,51.4629
7.58051,51.46279
7.57994,51.46262
7.57971,51.46255
7.57956,51.46251
7.57935,51.46245
7.57928,51.46243
7.57897,51.46234
7.57874,51.46228
7.57849,51.4622
7.57832,51.46216
7.57804,51.46208
7.57772,51.46198
7.57763,51.46196
7.57761,51.46195
7.57713,51.46181
7.57689,51.46174
7.57651,51.46163
7.57628,51.46157
7.57596,51.46147
7.57567,51.46139
7.57532,51.46129
7.57517,51.46125
7.57468,51.46111
7.57418,51.46096
7.57376,51.46084
7.57349,51.46076
7.57334,51.46072
7.5733,51.46071
7.57294,51.4606
7.57277,51.46055
7.57247,51.46046
7.5722,51.46039
7.57192,51.46031
7.57167,51.46023
7.57163,51.46022
7.57156,51.4602
7.5713,51.46012
7.57108,51.46006
7.57009,51.45977
7.56964,51.45964
7.5691,51.45949
7.56887,51.45942
7.5684,51.45928
7.56804,51.45918
7.56767,51.45907
7.56729,51.45896
7.56706,51.45889
7.5668,51.45882
7.56605,51.4586
7.56564,51.45848
7.56526,51.45838
7.56494,51.45828
7.56433,51.45811
7.56408,51.45803
7.56377,51.45795
7.56352,51.45787
7.56326,51.4578
7.56305,51.45774
7.5628,51.45767
7.56254,51.4576
7.56236,51.45755
7.56211,51.45748
7.5619,51.45742
7.56173,51.45737
7.56136,51.45727
7.56092,51.45714
7.56067,51.45707
7.56053,51.45703
7.56002,51.45689
7.55986,51.45684
7.55976,51.45681
7.55901,51.45661
7.55783,51.45629
7.55712,51.4561
7.55571,51.45572
7.55569,51.45572
7.55544,51.45565
7.55521,51.4556
7.55356,51.45516
7.55331,51.45509
7.55315,51.45505
7.55268,51.45493
7.55226,51.45481
7.55222,51.4548
7.5517,51.45467
7.55143,51.45459
7.5512,51.45453
7.55091,51.45445
7.55055,51.45436
7.55005,51.45422
7.54932,51.45403
7.54905,51.45395
7.54901,51.45394
7.54879,51.45388
7.54874,51.45387
7.54842,51.45378
7.54826,51.45374
7.54817,51.45371
7.54774,51.45358
7.54773,51.45358
7.54732,51.45346
7.54721,51.45343
7.5467,51.45327
7.54643,51.45317
7.54596,51.45302
7.5459,51.45299
7.54581,51.45296
7.54546,51.45283
7.54506,51.45268
7.54496,51.45264
7.54459,51.45249
7.54419,51.45231
7.54378,51.45212
7.5434,51.45193
7.54325,51.45186
7.54324,51.45185
7.54315,51.4518
7.54294,51.4517
7.54275,51.45159
7.54262,51.45152
7.54238,51.45138
7.54225,51.4513
7.542,51.45115
7.54151,51.45084
7.54145,51.4508
7.54135,51.45073
7.54115,51.4506
7.5408,51.45034
7.54078,51.45032
7.54065,51.45023
7.54046,51.45008
7.54043,51.45005
7.54017,51.44985
7.53996,51.44966
7.53986,51.44958
7.53979,51.44952
7.53972,51.44946
7.53959,51.44934
7.53937,51.44912
7.5393,51.44906
7.53908,51.44883
7.53907,51.44882
7.53894,51.44869
7.53875,51.44848
7.5386,51.44831
7.53857,51.44827
7.53848,51.44816
7.53817,51.44778
7.53807,51.44764
7.53794,51.44746
7.53779,51.44724
7.5376,51.44693
7.53752,51.44679
7.53739,51.44656
7.53724,51.4463
7.53716,51.44613
7.53708,51.44596
7.53696,51.4457
7.53691,51.44558
7.53681,51.44537
7.53675,51.44522
7.53674,51.4452
7.53667,51.44502
7.53664,51.44495
7.53655,51.44473
7.53649,51.44456
7.53647,51.44452
7.53634,51.44416
7.5362,51.4438
7.5361,51.4435
7.53604,51.44335
7.53604,51.44333
7.53602,51.44329
7.53593,51.44303
7.53584,51.44279
7.53578,51.44262
7.53571,51.44243
7.53559,51.44218
7.53548,51.4419
7.53532,51.44145
7.5353,51.44138
7.53521,51.44113
7.53487,51.44014
7.53482,51.43997
7.53476,51.43979
7.53448,51.43905
7.53432,51.43854
7.53424,51.43829
7.53402,51.43767
7.53398,51.43757
7.53396,51.43749
7.53332,51.43572
7.53298,51.43477
7.53272,51.43405
7.5327,51.43397
7.53244,51.43328
7.53231,51.4329
7.53216,51.43255
7.53208,51.43237
7.53192,51.43202
7.53183,51.43184
7.53168,51.43155
7.53161,51.43143
7.5315,51.43126
7.53138,51.43108
7.53124,51.43088
7.53103,51.43061
7.53087,51.4304
7.53073,51.43024
7.53061,51.43011
7.53049,51.42998
7.53044,51.42994
7.53041,51.4299
7.53036,51.42985
7.53031,51.42981
7.53013,51.42963
7.53002,51.42953
7.5299,51.42942
7.52989,51.42941
7.52971,51.42925
7.52955,51.42912
7.52941,51.42901
7.52903,51.42873
7.52887,51.42861
7.52859,51.42842
7.52829,51.42823
7.52809,51.4281
7.52782,51.42795
7.52762,51.42784
7.52734,51.42769
7.52692,51.42748
7.52645,51.42727
7.52608,51.42711
7.52573,51.42697
7.52549,51.42688
7.52517,51.42676
7.5246,51.42657
7.52442,51.42651
7.52433,51.42648
7.52426,51.42645
7.52409,51.42639
7.52381,51.42629
7.52368,51.42625
7.52342,51.42615
7.52317,51.42606
7.52301,51.426
7.52296,51.42598
7.52281,51.42593
7.52268,51.42587
7.52249,51.4258
7.52238,51.42575
7.52227,51.42571
7.52214,51.42565
7.52203,51.4256
7.522,51.42559
7.52192,51.42555
7.52182,51.42551
7.52166,51.42543
7.52152,51.42537
7.52136,51.42529
7.52123,51.42522
7.52103,51.42512
7.5208,51.425
7.52054,51.42486
7.52039,51.42477
7.52021,51.42466
7.52005,51.42456
7.51987,51.42444
7.51972,51.42435
7.51963,51.42429
7.51947,51.42417
7.51944,51.42415
7.5193,51.42405
7.51917,51.42396
7.51904,51.42386
7.51888,51.42374
7.5187,51.42359
7.51854,51.42347
7.51835,51.42332
7.5182,51.4232
7.51815,51.42316
7.51802,51.42306
7.51761,51.42272
7.51746,51.4226
7.51714,51.42233
7.51713,51.42232
7.51695,51.42218
7.51655,51.42185
7.51641,51.42174
7.51632,51.42167
7.51615,51.42153
7.51574,51.42119
7.5155,51.421
7.51537,51.42089
7.51529,51.42083
7.51514,51.42071
7.51502,51.42061
7.51483,51.42046
7.51469,51.42034
7.51445,51.42015
7.51443,51.42013
7.51427,51.42001
7.5141,51.41986
7.51396,51.41975
7.51392,51.41972
7.51386,51.41967
7.51377,51.41961
7.51361,51.41948
7.51349,51.41938
7.5133,51.41923
7.51313,51.41909
7.51298,51.41897
7.51281,51.41883
7.51266,51.4187
7.51255,51.41861
7.51236,51.41844
7.51222,51.41833
7.51204,51.41819
7.51177,51.41796
7.51167,51.41788
7.51141,51.41768
7.51124,51.41755
7.51107,51.41743
7.51104,51.41741
7.5109,51.41731
7.51073,51.41718
7.51071,51.41717
7.51004,51.41673
7.50995,51.41667
7.50973,51.41652
7.50971,51.4165
7.50962,51.41644
7.50951,51.41636
7.50932,51.41623
7.50912,51.41611
7.50912,51.4161
7.50895,51.41599
7.50878,51.41588
7.50874,51.41585
7.50872,51.41584
7.50861,51.41577
7.50843,51.41566
7.50826,51.41555
7.50819,51.41551
7.50816,51.41549
7.5081,51.41545
7.50808,51.41544
7.50791,51.41533
7.50773,51.41522
7.50758,51.41513
7.50757,51.41512
7.50755,51.41511
7.50737,51.415
7.50717,51.41489
7.50716,51.41488
7.50699,51.41478
7.50681,51.41468
7.50646,51.41449
7.50626,51.41437
7.50606,51.41426
7.50588,51.41417
7.5057,51.41407
7.50551,51.41397
7.50539,51.41391
7.50533,51.41387
7.50522,51.41381
7.50508,51.41374
7.50486,51.41362
7.50437,51.41336
7.5042,51.41328
7.504,51.41318
7.5038,51.41308
7.50361,51.41298
7.50341,51.41289
7.5033,51.41283
7.50321,51.41279
7.50291,51.41265
7.50273,51.41257
7.50261,51.41251
7.50241,51.41242
7.50223,51.41234
7.502,51.41224
7.50169,51.4121
7.50116,51.41187
7.50073,51.41169
7.50049,51.41159
7.50027,51.4115
7.49988,51.41135
7.49962,51.41124
7.4994,51.41116
7.49922,51.41109
7.49895,51.41098
7.49874,51.41091
7.49869,51.41089
7.49867,51.41088
7.49857,51.41085
7.49794,51.41061
7.49792,51.41061
7.49654,51.41012
7.49603,51.40995
7.49583,51.40988
7.49558,51.4098
7.49526,51.4097
7.49521,51.40968
7.49517,51.40967
7.49486,51.40958
7.49468,51.40952
7.49442,51.40945
7.49419,51.40938
7.49396,51.40931
7.49372,51.40924
7.49353,51.40919
7.49325,51.40911
7.49315,51.40908
7.49284,51.40899
7.49255,51.40891
7.49216,51.40881
7.49127,51.40859
7.49028,51.40835
7.49011,51.40831
7.48995,51.40827
7.48983,51.40825
7.48965,51.4082
7.4894,51.40815
7.48913,51.40809
7.48911,51.40809
7.48895,51.40806
7.48841,51.40794
7.48704,51.40765
7.4861,51.40745
7.48596,51.40742
7.48586,51.4074
7.48563,51.40735
7.48536,51.40729
7.48496,51.40721
7.48458,51.40713
7.48425,51.40706
7.48414,51.40704
7.48392,51.40699
7.48367,51.40694
7.48278,51.40675
7.48137,51.40645
7.4806,51.40628
7.4803,51.40622
7.48001,51.40616
7.47826,51.40578
7.47764,51.40565
7.47754,51.40563
7.47643,51.4054
7.47612,51.40533
7.47577,51.40526
7.47546,51.40519
7.47521,51.40514
7.47497,51.40509
7.47464,51.40502
7.47438,51.40496
7.47418,51.40493
7.47395,51.40488
7.47367,51.40481
7.47341,51.40476
7.47313,51.4047
7.47273,51.40461
7.47263,51.40459
7.47235,51.40452
7.47143,51.4043
7.47104,51.4042
7.47069,51.4041
7.4705,51.40405
7.47008,51.40393
7.46961,51.40379
7.46912,51.40365
7.46837,51.4034
7.46798,51.40327
7.46745,51.40308
7.46693,51.40288
7.46593,51.40247
7.46569,51.40237
7.46544,51.40227
7.4652,51.40217
7.46496,51.40207
7.46489,51.40204
7.46464,51.40193
7.46463,51.40192
7.46441,51.40183
7.4641,51.4017
7.46393,51.40163
7.46361,51.40149
7.46335,51.40138
7.46287,51.40119
7.46265,51.40111
7.46264,51.4011
7.46221,51.40093
7.46209,51.40089
7.46198,51.40085
7.46171,51.40076
7.4617,51.40075
7.46145,51.40067
7.46119,51.40058
7.46109,51.40055
7.4607,51.40043
7.46068,51.40042
7.46027,51.40029
7.45967,51.40013
7.45928,51.40002
7.4591,51.39998
7.45819,51.39976
7.45808,51.39974
7.45708,51.39952
7.45669,51.39944
7.45628,51.39935
7.45581,51.39925
7.45553,51.39918
7.45526,51.39912
7.45458,51.39897
7.45447,51.39894
7.45443,51.39894
7.45416,51.39887
7.45415,51.39887
7.45369,51.39877
7.45359,51.39875
7.45351,51.39873
7.45317,51.39865
7.45267,51.39853
7.45175,51.39829
7.45151,51.39823
7.45103,51.39809
7.45054,51.39795
7.45013,51.39782
7.44969,51.39767
7.44921,51.39749
7.44913,51.39746
7.44886,51.39736
7.44854,51.39723
7.44822,51.3971
7.44816,51.39707
7.44787,51.39694
7.44777,51.3969
7.44745,51.39675
7.44705,51.39655
7.44673,51.39639
7.44648,51.39625
7.44618,51.39608
7.44598,51.39597
7.44579,51.39586
7.44552,51.3957
7.44551,51.39569
7.44535,51.39559
7.44531,51.39556
7.44507,51.39541
7.44497,51.39534
7.44473,51.39518
7.44445,51.39498
7.44421,51.39481
7.44397,51.39462
7.44373,51.39443
7.44362,51.39433
7.44348,51.39422
7.44334,51.39409
7.44321,51.39397
7.44305,51.39383
7.44281,51.3936
7.4428,51.39359
7.44267,51.39346
7.44259,51.39338
7.44247,51.39326
7.44235,51.39313
7.44233,51.39311
7.44233,51.3931
7.4422,51.39297
7.44209,51.39283
7.44196,51.39268
7.44194,51.39266
7.44185,51.39255
7.44181,51.3925
7.44172,51.39239
7.4416,51.39224
7.44145,51.39203
7.44135,51.39189
7.44119,51.39166
7.44108,51.39148
7.44103,51.39139
7.44083,51.39106
7.44065,51.39073
7.44047,51.39038
7.44025,51.38992
7.4402,51.3898
7.44018,51.38976
7.43994,51.38929
7.43986,51.38912
7.43978,51.38894
7.4397,51.38877
7.43963,51.38863
7.4396,51.38856
7.43955,51.38846
7.4395,51.38836
7.43937,51.38811
7.4393,51.38796
7.43929,51.38795
7.43922,51.38781
7.43921,51.38779
7.43907,51.3875
7.439,51.38736
7.43891,51.38716
7.43885,51.38705
7.43876,51.38688
7.43868,51.38671
7.43854,51.38641
7.43822,51.38575
7.43821,51.38573
7.43814,51.38559
7.43799,51.38527
7.43781,51.38489
7.43764,51.38454
7.43757,51.38439
7.43751,51.38426
7.43739,51.38402
7.43726,51.38374
7.4372,51.38363
7.43714,51.3835
7.43708,51.38339
7.43704,51.3833
7.43697,51.38315
7.43691,51.38305
7.43689,51.38301
7.43683,51.38289
7.43672,51.38268
7.43654,51.38236
7.43644,51.3822
7.43634,51.38204
7.43625,51.3819
7.43617,51.38179
7.4361,51.38169
7.43593,51.38148
7.43562,51.38113
7.43548,51.381
7.43548,51.38099
7.43508,51.38061
7.43497,51.38052
7.43481,51.3804
7.43466,51.38027
7.43448,51.38013
7.43435,51.38004
7.43419,51.37993
7.43396,51.37978
7.4338,51.37968
7.43322,51.37935
7.43279,51.37913
7.43269,51.37908
7.4326,51.37903
7.43243,51.37895
7.43204,51.37878
7.43157,51.37858
7.43108,51.37838
7.43097,51.37834
7.43041,51.37812
7.43029,51.37806
7.42975,51.37785
7.42966,51.37782
7.42924,51.37765
7.42874,51.37746
7.42843,51.37734
7.42828,51.37728
7.42821,51.37725
7.42815,51.37724
7.42742,51.37695
7.42721,51.37687
7.42713,51.37684
7.42686,51.37673
7.42655,51.37662
7.42621,51.37648
7.42598,51.3764
7.42572,51.3763
7.42539,51.37617
7.42509,51.37605
7.42495,51.376
7.42462,51.37587
7.42453,51.37584
7.42444,51.3758
7.42385,51.37558
7.42344,51.37542
7.42279,51.37517
7.4225,51.37506
7.42196,51.37485
7.42128,51.37459
7.42085,51.37443
7.42023,51.37419
7.42008,51.37413
7.41956,51.37393
7.41934,51.37385
7.41914,51.37377
7.41892,51.37369
7.41857,51.37355
7.41841,51.37349
7.41834,51.37346
7.41831,51.37345
7.41809,51.37337
7.41808,51.37337
7.418,51.37333
7.41789,51.3733
7.4176,51.37318
7.41748,51.37314
7.41744,51.37312
7.41735,51.37309
7.41726,51.37305
7.41723,51.37304
7.4168,51.37288
7.41616,51.37263
7.41613,51.37261
7.41612,51.37261
7.41606,51.37259
7.41603,51.37257
7.41586,51.37251
7.41528,51.37228
7.41497,51.37216
7.41438,51.37193
7.41427,51.37188
7.4138,51.37169
7.41374,51.37167
7.41352,51.37157
7.4135,51.37156
7.41334,51.3715
7.41321,51.37144
7.41279,51.37126
7.41273,51.37124
7.41228,51.37104
7.41173,51.37079
7.41142,51.37065
7.41093,51.37043
7.41053,51.37023
7.41031,51.37013
7.41012,51.37004
7.41008,51.37002
7.41003,51.36999
7.41001,51.36998
7.40997,51.36996
7.40989,51.36992
7.40926,51.36962
7.40913,51.36955
7.40866,51.36932
7.40822,51.36911
7.40812,51.36906
7.40791,51.36896
7.40768,51.36885
7.40744,51.36874
7.40722,51.36863
7.40699,51.36852
7.40698,51.36851
7.40678,51.36842
7.40631,51.36819
7.40614,51.36811
7.40601,51.36805
7.40583,51.36797
7.40573,51.36792
7.4056,51.36786
7.40513,51.36763
7.4047,51.36742
7.40453,51.36735
7.40445,51.36731
7.40432,51.36725
7.404,51.36709
7.40362,51.36691
7.40334,51.36677
7.40333,51.36676
7.40317,51.36669
7.40313,51.36667
7.4031,51.36665
7.4029,51.36656
7.40288,51.36654
7.40286,51.36654
7.40267,51.36645
7.4018,51.36603
7.40169,51.36598
7.40151,51.36589
7.40109,51.3657
7.40055,51.36547
7.40017,51.3653
7.39993,51.3652
7.39951,51.36503
7.39914,51.36488
7.39896,51.36482
7.39872,51.36472
7.39867,51.3647
7.39813,51.3645
7.39779,51.36437
7.39746,51.36425
7.3972,51.36416
7.39717,51.36415
7.39695,51.36408
7.39671,51.36399
7.39557,51.36362
7.39462,51.36332
7.39375,51.36305
7.39329,51.3629
7.39306,51.36284
7.39269,51.36272
7.3919,51.36248
7.39185,51.36246
7.39119,51.36226
7.39071,51.36212
7.3903,51.36199
7.39004,51.36191
7.38978,51.36183
7.38974,51.36182
7.38952,51.36175
7.38891,51.36157
7.38832,51.3614
7.38804,51.36132
7.38777,51.36124
7.38764,51.36121
7.38749,51.36117
7.38722,51.36109
7.38691,51.36101
7.38683,51.36099
7.38611,51.3608
7.38585,51.36073
7.3854,51.36063
7.38513,51.36056
7.38476,51.36047
7.3847,51.36046
7.38433,51.36038
7.38425,51.36036
7.38352,51.3602
7.38325,51.36014
7.38275,51.36004
7.3824,51.35998
7.38213,51.35993
7.38092,51.35974
7.38045,51.35966
7.38015,51.35961
7.37994,51.35958
7.37916,51.35946
7.37854,51.35936
7.37812,51.3593
7.37758,51.3592
7.37751,51.35919
7.37714,51.35912
7.37667,51.35904
7.37659,51.35902
7.37632,51.35897
7.37612,51.35893
7.37604,51.35892
7.37587,51.35889
7.37576,51.35886
7.37568,51.35885
7.37533,51.35878
7.37497,51.35869
7.37488,51.35867
7.37478,51.35864
7.3746,51.3586
7.37452,51.35858
7.37433,51.35853
7.37406,51.35845
7.37367,51.35833
7.37337,51.35824
7.37336,51.35824
7.37308,51.35814
7.3727,51.35801
7.37262,51.35798
7.37246,51.35792
7.37216,51.35781
7.37181,51.35766
7.37165,51.35759
7.37142,51.35748
7.3713,51.35743
7.37106,51.35732
7.37077,51.35717
7.37061,51.35708
7.3706,51.35707
7.37038,51.35695
7.37022,51.35686
7.37001,51.35673
7.36982,51.35662
7.36962,51.35649
7.36947,51.35639
7.36934,51.3563
7.36925,51.35624
7.36908,51.35612
7.36892,51.356
7.36876,51.35588
7.3686,51.35576
7.36841,51.3556
7.36826,51.35548
7.36822,51.35545
7.36809,51.35534
7.36793,51.3552
7.36782,51.3551
7.3677,51.355
7.36751,51.35483
7.36736,51.3547
7.36732,51.35466
7.36717,51.35452
7.36702,51.35438
7.36689,51.35426
7.36686,51.35424
7.36672,51.35411
7.36652,51.35393
7.36643,51.35386
7.36635,51.35379
7.36632,51.35376
7.36627,51.35373
7.36621,51.35368
7.36606,51.35354
7.3659,51.35341
7.36576,51.35331
7.36572,51.35327
7.36557,51.35316
7.36553,51.35313
7.36541,51.35304
7.36525,51.35292
7.36515,51.35286
7.36511,51.35283
7.36496,51.35273
7.36489,51.35268
7.36476,51.3526
7.36471,51.35256
7.36456,51.35247
7.36453,51.35245
7.36434,51.35234
7.36415,51.35223
7.36414,51.35222
7.36398,51.35213
7.36392,51.3521
7.36377,51.35202
7.36356,51.35192
7.36336,51.35182
7.36315,51.35172
7.36294,51.35162
7.36273,51.35153
7.36263,51.35148
7.36256,51.35146
7.36241,51.3514
7.36222,51.35132
7.36199,51.35124
7.36175,51.35115
7.36154,51.35108
7.36132,51.35101
7.36109,51.35093
7.36087,51.35086
7.36062,51.35079
7.36038,51.35072
7.36016,51.35066
7.35991,51.3506
7.35969,51.35054
7.35944,51.35048
7.3592,51.35043
7.35893,51.35038
7.3587,51.35033
7.35846,51.35028
7.35821,51.35024
7.35772,51.35015
7.35747,51.35011
7.35732,51.35008
7.35705,51.35004
7.35676,51.34999
7.35629,51.34992
7.35606,51.34988
7.35573,51.34982
7.3555,51.34978
7.35491,51.34968
7.35479,51.34966
7.35451,51.34961
7.35433,51.34957
7.35374,51.34945
7.35368,51.34944
7.35341,51.34938
7.35327,51.34934
7.35305,51.34929
7.35275,51.34921
7.35234,51.34909
7.35231,51.34908
7.35208,51.34901
7.35195,51.34898
7.35163,51.34887
7.35139,51.34879
7.35119,51.34872
7.35105,51.34867
7.35073,51.34855
7.35029,51.34837
7.35027,51.34836
7.35022,51.34834
7.35011,51.34829
7.35002,51.34825
7.34993,51.34822
7.34982,51.34817
7.34956,51.34805
7.34914,51.34785
7.34902,51.34779
7.34898,51.34776
7.34878,51.34767
7.34796,51.34726
7.34789,51.34722
7.3471,51.34683
7.34669,51.34662
7.34661,51.34657
7.34643,51.34649
7.34639,51.34646
7.34638,51.34646
7.34633,51.34643
7.34632,51.34643
7.34616,51.34634
7.34542,51.34597
7.34506,51.34579
7.34496,51.34574
7.3442,51.34535
7.34265,51.34457
7.34229,51.34439
7.34218,51.34433
7.34206,51.34426
7.34198,51.34422
7.3419,51.34418
7.34184,51.34415
7.3418,51.34413
7.34175,51.34411
7.34152,51.344
7.34147,51.34397
7.34126,51.34386
7.34119,51.34383
7.34108,51.34377
7.34086,51.34366
7.34085,51.34366
7.34074,51.3436
7.34063,51.34355
7.34047,51.34346
7.34027,51.34336
7.34024,51.34335
7.34007,51.34326
7.34002,51.34324
7.33979,51.34312
7.33966,51.34306
7.33957,51.34301
7.33951,51.34298
7.33935,51.3429
7.33928,51.34286
7.33912,51.34278
7.33905,51.34275
